simulation,generation,optimal_bw,goal_ultra_short_bkb,goal_short_bkb,goal_long_bkb,goal_effective_bkb,goal_var,confidence,tracking_rate_ultra_short,tracking_rate_short,tracking_rate_effective,success_rate
60,860,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
60,870,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
60,880,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
60,890,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
60,900,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
60,910,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
60,920,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
60,930,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
60,940,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
60,950,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
60,960,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
60,970,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
60,980,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
60,990,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
61,10,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
61,20,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,30,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
61,40,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
61,50,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
61,60,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,70,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
61,80,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
61,90,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,110,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
61,120,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,130,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
61,140,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,150,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,160,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,170,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
61,180,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
61,190,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
61,200,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,210,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,220,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,230,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
61,240,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
61,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,260,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
61,270,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
61,280,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,290,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
61,300,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
61,310,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,320,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
61,330,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,340,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
61,350,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,360,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
61,370,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
61,380,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,390,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
61,400,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
61,410,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
61,420,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,430,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,440,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,450,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,460,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
61,470,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,480,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,490,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,500,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,510,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,520,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
61,530,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,540,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
61,550,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,560,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,570,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
61,580,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
61,590,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
61,600,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,610,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,620,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,630,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,640,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
61,650,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,660,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
61,670,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
61,680,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
61,690,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
61,700,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
61,710,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
61,720,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,730,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,740,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
61,750,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,760,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,770,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
61,780,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,790,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,800,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
61,810,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
61,820,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,830,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,840,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,850,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,860,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
61,870,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,880,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
61,890,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
61,900,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
61,910,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
61,920,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
61,930,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,940,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,950,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
61,960,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
61,970,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
61,980,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
61,990,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
62,0,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,10,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,20,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,30,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,40,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,50,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,60,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,70,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,80,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,90,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,100,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,110,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,120,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,140,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,150,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,160,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,170,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,180,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,190,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,200,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,210,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,220,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,230,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,240,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,250,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,260,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,270,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,280,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,290,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,300,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,310,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,320,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,330,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,340,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,350,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,360,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,370,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,380,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,390,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,400,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,410,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,420,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,430,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,440,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,450,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,460,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,470,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,480,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,490,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,500,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,510,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,520,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,530,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,540,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,550,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,560,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,570,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,580,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,590,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,600,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,610,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,620,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
62,630,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,640,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,650,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,660,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,670,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,680,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,690,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,700,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,710,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,720,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,730,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,740,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
62,750,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,760,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,770,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,780,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,790,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,800,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,810,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,820,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,830,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
62,840,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,850,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,860,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
62,870,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,880,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,890,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,900,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,910,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,920,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,930,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
62,940,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,950,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,960,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,970,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,980,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
62,990,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,10,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,20,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,30,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,40,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,50,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,60,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,70,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,80,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,90,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,100,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,110,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,120,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,130,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,140,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,150,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,160,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,170,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,180,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,190,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,200,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,210,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,220,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,230,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,240,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,250,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,260,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,270,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,280,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,290,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,300,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,310,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,320,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,330,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,340,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,350,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,360,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,370,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,380,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,390,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,400,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,410,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,420,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,430,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,440,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,450,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,460,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,470,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,480,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,490,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,500,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,510,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,520,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,530,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,540,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,550,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,560,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,570,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,580,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,590,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,600,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,610,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,620,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,630,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,640,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,650,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,660,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,670,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,680,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,690,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,700,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,710,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,720,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,730,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,740,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,750,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,760,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,770,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,780,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,790,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,800,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,810,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,820,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
63,830,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,840,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
63,850,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,860,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
63,870,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
63,880,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,890,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,900,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,910,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,920,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
63,930,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
63,940,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,950,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
63,960,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,970,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
63,980,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
63,990,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
64,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,10,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,20,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,30,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
64,40,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,50,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,60,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,70,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,80,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,90,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,100,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,110,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,120,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,130,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,140,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,150,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,160,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,170,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,180,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,190,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,200,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,210,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,220,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,230,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,240,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,260,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,270,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,280,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,290,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,300,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
64,310,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
64,320,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
